Format Version,1.25,Take Name,Take 2026-04-16 04.29.11 PM Shannon_001,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-16 05.00.04.041 PM,Capture Start Frame,2256765,Total Frames in Take,11802,Total Exported Frames,11802,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global
8233,82.330000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.210387,-0.487956,-0.681789,0.502792,237.077225,1540.958496,-4184.132812,238.626038,1459.997925,-4192.026855,251.961075,1583.432251,-4212.225098,217.361465,1493.303101,-4143.893555,240.360214,1627.101318,-4188.386230,238.736115,1460.228271,-4191.534668,251.581787,1583.345947,-4212.395996,217.341537,1493.132202,-4144.382812,240.642731,1627.136597,-4188.212891,2616.253418,1567.786865,-3159.789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8234,82.340000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.214818,-0.485339,-0.679544,0.506477,235.771896,1540.979004,-4184.422852,237.367508,1460.009277,-4192.213867,250.203903,1583.436890,-4212.773926,216.678635,1493.349243,-4143.854004,238.837463,1627.121094,-4188.850098,237.436081,1460.245239,-4191.824707,249.912888,1583.229614,-4212.887695,216.707443,1493.308228,-4144.314941,239.020233,1627.142578,-4188.678223,2616.287842,1567.775513,-3159.795898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8235,82.350000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.219548,-0.482239,-0.678864,0.508318,234.477966,1541.099365,-4184.668945,235.761703,1460.122070,-4192.440430,248.694611,1583.505249,-4213.205566,215.728561,1493.539307,-4143.858398,237.726883,1627.230713,-4189.171387,235.891708,1460.197632,-4192.168945,248.348969,1583.190552,-4213.401367,215.711288,1493.714600,-4144.290527,237.918472,1627.273193,-4188.878906,2616.258301,1567.751221,-3159.774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8236,82.360000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.222049,-0.480907,-0.678318,0.509223,233.026428,1541.082886,-4184.993652,234.166519,1460.097534,-4192.702148,247.126846,1583.447021,-4213.649902,214.459076,1493.580811,-4144.032715,236.353210,1627.206299,-4189.589355,234.308640,1460.105347,-4192.451172,246.777969,1583.157471,-4213.853027,214.437897,1493.872559,-4144.489746,236.542511,1627.202515,-4189.259766,2616.285645,1567.763306,-3159.780029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8237,82.370000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.223565,-0.479107,-0.678855,0.509540,231.878052,1541.127686,-4185.073730,232.795151,1460.151978,-4192.912598,245.965759,1583.502930,-4213.719727,213.359909,1493.605957,-4144.113770,235.391357,1627.250122,-4189.549316,232.782806,1460.065430,-4192.738770,245.909973,1583.430542,-4213.795898,213.433105,1493.783203,-4144.404785,235.397659,1627.255493,-4189.385254,2616.277100,1567.740112,-3159.772461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8238,82.380000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.220559,-0.480684,-0.680474,0.507200,230.625244,1541.095337,-4185.272461,231.510086,1460.129883,-4193.218750,245.012634,1583.493530,-4213.734863,211.694656,1493.538574,-4144.541504,234.283524,1627.219727,-4189.593750,231.321732,1459.997925,-4192.994141,245.115829,1583.703003,-4213.668457,211.861465,1493.479248,-4144.785645,234.208466,1627.194946,-4189.633789,2616.276367,1567.723389,-3159.770508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8239,82.390000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.218119,-0.482533,-0.680699,0.506197,229.276047,1541.028564,-4185.408203,230.337463,1460.062500,-4193.327148,243.774887,1583.442017,-4213.791504,210.165359,1493.452881,-4144.784180,232.826385,1627.157349,-4189.729980,230.095383,1459.981445,-4193.093750,243.945129,1583.747192,-4213.680664,210.368958,1493.356812,-4145.024414,232.709488,1627.047729,-4189.818848,2616.247070,1567.739624,-3159.788086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8240,82.400000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.214287,-0.486276,-0.679920,0.505298,227.986511,1540.957153,-4185.513672,229.518829,1459.978882,-4193.228516,242.548157,1583.374512,-4213.857910,208.721756,1493.383301,-4144.959961,231.157242,1627.091919,-4190.006836,229.539658,1460.170410,-4192.827637,242.342361,1583.515137,-4213.983398,208.728149,1493.196411,-4145.309570,231.334122,1626.954224,-4189.921875,2616.264893,1567.756714,-3159.790039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8241,82.410000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.212601,-0.488782,-0.678924,0.504931,226.749130,1540.854614,-4185.582520,228.578583,1459.860352,-4193.061035,241.309036,1583.238770,-4213.978516,207.444656,1493.333496,-4144.986328,229.664169,1626.986206,-4190.305176,228.866943,1460.252808,-4192.479492,240.695816,1583.215942,-4214.337891,207.289032,1493.134033,-4145.432129,230.145752,1626.865479,-4190.021484,2616.266846,1567.741943,-3159.786865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8242,82.420000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.215789,-0.487255,-0.677481,0.506988,225.401917,1540.661621,-4185.742676,227.207504,1459.655640,-4193.100098,239.699356,1583.004761,-4214.332031,206.466248,1493.199707,-4144.904297,228.234528,1626.786499,-4190.634766,227.438400,1459.977173,-4192.667969,239.217010,1582.916870,-4214.618164,206.363297,1493.197876,-4145.308105,228.594620,1626.571167,-4190.336914,2616.288330,1567.752808,-3159.778076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8243,82.430000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.223049,-0.480983,-0.677341,0.510013,224.335205,1540.567871,-4185.687012,225.548599,1459.570923,-4193.260254,238.316422,1582.898804,-4214.450195,205.923386,1493.114990,-4144.599609,227.552383,1626.687012,-4190.438477,225.659149,1459.575073,-4193.076660,238.040680,1582.715698,-4214.556641,205.915771,1493.389648,-4144.963867,227.705887,1626.609863,-4190.203613,2616.312256,1567.732788,-3159.756592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8244,82.440000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.221969,-0.479817,-0.680211,0.507757,223.252136,1540.405518,-4185.664551,224.051865,1459.437378,-4193.593262,237.571472,1582.786255,-4214.187012,204.428268,1492.872681,-4144.856934,226.956879,1626.526001,-4190.020996,224.055542,1459.265503,-4193.365723,237.430817,1582.679565,-4214.203613,204.509186,1493.020874,-4145.239258,227.028305,1626.669800,-4189.889160,2616.278564,1567.715210,-3159.765381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8245,82.450000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.218662,-0.481842,-0.681697,0.505277,222.028137,1540.122437,-4185.733398,222.838638,1459.160889,-4193.729492,236.654694,1582.517700,-4214.078125,202.775223,1492.567261,-4145.152344,225.843933,1626.243774,-4189.973633,222.661804,1458.950195,-4193.542480,236.719589,1582.550781,-4213.958008,202.984863,1492.658936,-4145.468262,225.758286,1626.313477,-4189.988770,2616.314941,1567.748657,-3159.773193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8246,82.460000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.211357,-0.487713,-0.682764,0.501296,220.978500,1539.878296,-4185.653809,222.200348,1458.909424,-4193.520996,236.043518,1582.281982,-4213.755371,201.056900,1492.316406,-4145.404785,224.613174,1626.005493,-4189.933594,222.022873,1458.797119,-4193.246094,236.067963,1582.519775,-4213.651367,201.226212,1492.188110,-4145.704102,224.600235,1625.994385,-4190.007324,2616.287842,1567.802734,-3159.786621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8247,82.470000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.210217,-0.489157,-0.682643,0.500533,219.958633,1539.707764,-4185.525879,221.274231,1458.729980,-4193.285645,235.093552,1582.087891,-4213.625000,199.926376,1492.180908,-4145.290527,223.540314,1625.832397,-4189.902344,221.269363,1458.823242,-4192.910645,234.908127,1582.201904,-4213.708984,199.955566,1491.975830,-4145.640137,223.696655,1625.816650,-4189.847656,2616.278564,1567.726318,-3159.784180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8248,82.480000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.210276,-0.489550,-0.682237,0.500677,218.867233,1539.482666,-4185.554688,220.240341,1458.498657,-4193.238770,233.972137,1581.847412,-4213.693359,198.868591,1491.979126,-4145.274902,222.387772,1625.605835,-4190.011230,220.353455,1458.724487,-4192.813477,233.665649,1581.817261,-4213.966309,198.810806,1491.804443,-4145.627441,222.632980,1625.598389,-4189.795898,2616.317383,1567.760864,-3159.765869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8249,82.490000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.215082,-0.486480,-0.680745,0.503649,217.865112,1539.286255,-4185.587891,219.101166,1458.295166,-4193.221680,232.616821,1581.620728,-4213.958984,198.377716,1491.825317,-4145.008789,221.364655,1625.404053,-4190.162598,219.202408,1458.458984,-4192.969238,232.354568,1581.371460,-4214.125000,198.381577,1491.986694,-4145.386719,221.507431,1625.326904,-4189.906250,2616.279541,1567.756348,-3159.773926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8250,82.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.217028,-0.484174,-0.681236,0.504373,216.908447,1538.971924,-4185.563965,217.908417,1457.993408,-4193.363770,231.606491,1581.326904,-4213.932129,197.529205,1491.477661,-4144.971680,220.589630,1625.089966,-4189.988770,217.905823,1458.119995,-4193.117676,231.505585,1581.119263,-4214.052734,197.602936,1491.556396,-4145.320801,220.622955,1625.098877,-4189.796875,2616.290527,1567.757935,-3159.785156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8251,82.510000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.219686,-0.481141,-0.682774,0.504045,216.030624,1538.749756,-4185.591309,216.508667,1457.789185,-4193.621094,230.816605,1581.097290,-4213.924316,196.602829,1491.256226,-4145.021484,220.194336,1624.856812,-4189.797363,216.520325,1457.700317,-4193.430664,230.676987,1580.912231,-4213.958984,196.697693,1491.505859,-4145.419922,220.240250,1624.918945,-4189.624023,2616.299316,1567.792236,-3159.787842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8252,82.520000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.221459,-0.478591,-0.684672,0.503121,215.236938,1538.544434,-4185.601562,215.202545,1457.607910,-4193.884766,230.184586,1580.890869,-4213.851562,195.656540,1491.041504,-4145.116211,219.904007,1624.637573,-4189.553711,215.285660,1457.410278,-4193.639648,229.920883,1580.716675,-4213.946777,195.674225,1491.207520,-4145.505371,220.070023,1624.857300,-4189.334473,2616.318359,1567.757446,-3159.778320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8253,82.530000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.220011,-0.478774,-0.686633,0.500905,214.427505,1538.339722,-4185.650391,214.149719,1457.421265,-4194.104004,229.670319,1580.691895,-4213.733398,194.470657,1490.821899,-4145.366699,219.419220,1624.423950,-4189.396973,214.112564,1457.163086,-4193.848145,229.558624,1580.660645,-4213.727051,194.559296,1490.855347,-4145.710938,219.496078,1624.665771,-4189.317871,2616.311523,1567.726685,-3159.764893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8254,82.540000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.215694,-0.482105,-0.687989,0.497717,213.678467,1538.203003,-4185.615234,213.498657,1457.281616,-4194.043457,229.288574,1580.543213,-4213.513672,193.196426,1490.702271,-4145.576172,218.730103,1624.285278,-4189.326660,213.272858,1457.071777,-4193.794434,229.386017,1580.665894,-4213.425293,193.388367,1490.596436,-4145.850586,218.652130,1624.433228,-4189.381836,2616.297363,1567.731201,-3159.766357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8255,82.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.213346,-0.485344,-0.687479,0.496284,212.963303,1538.107056,-4185.601562,213.024521,1457.158691,-4193.769043,228.692978,1580.391479,-4213.517578,192.280640,1490.690308,-4145.565918,217.854980,1624.187866,-4189.553711,212.898392,1457.216797,-4193.405273,228.646423,1580.444824,-4213.513184,192.416275,1490.449707,-4145.949219,217.899536,1624.269409,-4189.556152,2616.263916,1567.739258,-3159.790283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8256,82.560000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.210050,-0.488734,-0.687228,0.494708,212.222290,1538.019409,-4185.628906,212.579544,1457.053101,-4193.607910,228.096664,1580.282715,-4213.495117,191.296127,1490.638306,-4145.677734,216.916763,1624.104004,-4189.734863,212.532349,1457.321411,-4193.169922,227.960526,1580.294312,-4213.570801,191.355835,1490.304443,-4146.066895,217.041351,1624.144653,-4189.693848,2616.272461,1567.764160,-3159.791504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8257,82.570000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.210010,-0.489882,-0.686113,0.495137,211.424637,1537.901733,-4185.759766,211.963562,1456.916992,-4193.540039,227.213943,1580.131714,-4213.724609,190.591141,1490.572266,-4145.699219,215.929810,1623.986206,-4190.074707,211.959320,1457.313354,-4193.096191,227.049896,1580.084229,-4213.843750,190.612442,1490.234863,-4146.046875,216.074310,1624.012939,-4190.004883,2616.316162,1567.763916,-3159.772949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8258,82.580000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.209245,-0.490479,-0.686328,0.494572,210.547562,1537.817993,-4185.956055,211.105255,1456.832642,-4193.728027,226.400192,1580.045654,-4213.888672,189.623215,1490.491699,-4145.938965,215.061508,1623.902100,-4190.268555,211.178314,1457.174438,-4193.214355,226.115341,1579.942261,-4214.114746,189.600967,1490.182495,-4146.366211,215.295471,1623.993408,-4190.096191,2616.270752,1567.744019,-3159.775635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8259,82.590000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.213069,-0.488030,-0.685226,0.496884,209.643372,1537.732666,-4186.162109,210.078949,1456.743042,-4193.895996,225.226105,1579.937500,-4214.280762,189.112305,1490.438599,-4145.904297,214.156082,1623.812256,-4190.567383,209.995010,1456.911743,-4193.657715,225.192062,1579.872559,-4214.268555,189.229691,1490.367432,-4146.193848,214.162552,1623.796753,-4190.539062,2616.300537,1567.772339,-3159.776855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8260,82.600000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.217019,-0.485371,-0.684072,0.499363,208.912552,1537.730469,-4186.277344,209.227417,1456.737915,-4193.986816,224.204681,1579.918335,-4214.580078,188.803268,1490.459595,-4145.779785,213.414810,1623.806396,-4190.762695,209.120499,1456.843262,-4193.854492,224.248352,1579.804810,-4214.524902,188.966446,1490.560547,-4146.038574,213.332993,1623.735718,-4190.722168,2616.277100,1567.752319,-3159.782959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8261,82.610000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.220740,-0.482249,-0.683889,0.501004,208.029663,1537.656372,-4186.545410,208.062332,1456.671875,-4194.345215,223.148666,1579.836548,-4214.952637,188.201279,1490.391968,-4145.902344,212.706284,1623.725586,-4190.982422,208.006836,1456.681396,-4194.250977,223.137573,1579.694824,-4214.888672,188.349731,1490.635132,-4146.185547,212.652161,1623.655396,-4190.908691,2616.277100,1567.743164,-3159.780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8262,82.620000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.222368,-0.480622,-0.684577,0.500909,207.295319,1537.626343,-4186.794434,207.049026,1456.651733,-4194.691895,222.447128,1579.794067,-4215.202148,187.460693,1490.374268,-4146.139648,212.224335,1623.685791,-4191.143066,207.095184,1456.643066,-4194.543945,222.275574,1579.648193,-4215.230469,187.513519,1490.621216,-4146.466797,212.297867,1623.625488,-4190.990234,2616.309570,1567.768311,-3159.771729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8263,82.630000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.223150,-0.479518,-0.685303,0.500627,206.465637,1537.535278,-4187.106445,206.016068,1456.571655,-4195.108887,221.671814,1579.704224,-4215.483887,186.584045,1490.277100,-4146.481934,211.590530,1623.588623,-4191.351562,206.026855,1456.536743,-4194.967773,221.538681,1579.622681,-4215.448730,186.674637,1490.535034,-4146.819336,211.637344,1623.493408,-4191.252930,2616.288574,1567.763428,-3159.778809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8264,82.640000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.223256,-0.479469,-0.685532,0.500313,205.710800,1537.460449,-4187.456055,205.199539,1456.497559,-4195.461914,220.955902,1579.618530,-4215.828613,185.783737,1490.216187,-4146.837891,210.903931,1623.509888,-4191.696289,205.260132,1456.527466,-4195.264648,220.727203,1579.495605,-4215.837891,185.834198,1490.437866,-4147.226074,211.021347,1623.412231,-4191.557617,2616.264648,1567.730591,-3159.782227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8265,82.650000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.221964,-0.480363,-0.686325,0.498940,205.014267,1537.396484,-4187.801758,204.453690,1456.435791,-4195.827637,220.426025,1579.544678,-4216.098633,184.862259,1490.164307,-4147.280273,210.315063,1623.441162,-4192.000977,204.476120,1456.454712,-4195.642090,220.261948,1579.491333,-4216.082031,184.925568,1490.305786,-4147.609863,210.400879,1623.356079,-4191.917480,2616.293213,1567.772095,-3159.779785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8266,82.660000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.220706,-0.481141,-0.686938,0.497904,204.376343,1537.337036,-4188.173828,203.807266,1456.379272,-4196.227051,219.914902,1579.486816,-4216.398926,184.049011,1490.101685,-4147.743652,209.734116,1623.380615,-4192.325684,203.753204,1456.379395,-4196.051758,219.862183,1579.490601,-4216.354492,184.171219,1490.223267,-4148.051270,209.738922,1623.275513,-4192.281250,2616.308105,1567.746338,-3159.773193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8267,82.670000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.218126,-0.482974,-0.687753,0.496139,203.754898,1537.285156,-4188.521973,203.250107,1456.327759,-4196.583984,219.500366,1579.437378,-4216.628418,183.130432,1490.046509,-4148.246094,209.138657,1623.329346,-4192.628906,203.188095,1456.348145,-4196.355469,219.428619,1579.500854,-4216.587402,183.242874,1490.071777,-4148.565430,209.173096,1623.226196,-4192.609863,2616.279053,1567.742065,-3159.772949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8268,82.680000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.216757,-0.483878,-0.688544,0.494759,203.178802,1537.277954,-4188.896484,202.631805,1456.323242,-4196.983398,219.090103,1579.422607,-4216.920898,182.329361,1490.048096,-4148.727051,208.663910,1623.317993,-4192.955566,202.622467,1456.349854,-4196.682129,218.940186,1579.491821,-4216.967285,182.387009,1490.015381,-4149.074707,208.770355,1623.254028,-4192.879883,2616.306152,1567.751343,-3159.780518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8269,82.690000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.214555,-0.485416,-0.689243,0.493236,202.758194,1537.320068,-4189.111328,202.263016,1456.365967,-4197.207520,218.846268,1579.466919,-4217.030762,181.655228,1490.086914,-4149.078125,208.268188,1623.360352,-4193.128418,202.290573,1456.403931,-4196.889648,218.629486,1579.608643,-4217.092773,181.672180,1490.018677,-4149.405762,208.436935,1623.250732,-4193.060547,2616.309570,1567.760498,-3159.771729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8270,82.700000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,-0.211904,-0.487394,-0.689882,0.491535,202.244186,1537.321045,-4189.432129,201.846268,1456.365112,-4197.513672,218.523178,1579.469238,-4217.239258,180.861511,1490.087280,-4149.547852,207.745728,1623.363037,-4193.427246,201.815323,1456.434448,-4197.166504,218.362976,1579.722168,-4217.278320,180.907013,1489.940552,-4149.868164,207.883514,1623.194702,-4193.412109,2616.277100,1567.770264,-3159.775635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
